Index,Signal,trade_val_BTC,trade_value_USD,Cash,BTC,total_assets,Commission_fees
8869.99,1.0,0.0,0.0,519.7170235836238,139.770263671875,1345108.2558443844,0.0
9266.0,1.0,0.0,0.0,519.7170235836238,139.770263671875,1240280.5580904782,0.0
8915.35,1.0,0.0,0.0,519.7170235836238,139.770263671875,1295630.9802071773,0.0
9348.0,-1.0,0.4554867744445801,4253.632477140427,4773.349500724051,139.3147735595703,1246620.5372506345,4.253632477140427
9419.0,1.0,0.0,0.0,4773.349500724051,139.3147735595703,1307087.8527355874,0.0
9246.01,1.0,0.0,0.0,4773.349500724051,139.3147735595703,1316979.201658317,0.0
9071.48,1.0,0.0,0.0,4773.349500724051,139.3147735595703,1292879.1389802468,0.0
9247.84,1.0,0.0,0.0,4773.349500724051,139.3147735595703,1268564.531550895,0.0
9750.0,1.0,0.0,0.0,4773.349500724051,139.3147735595703,1293134.0850158609,0.0
9713.99,1.0,0.0,0.0,4773.349500724051,139.3147735595703,1363092.3917065347,0.0
9864.0,1.0,0.0,0.0,4773.349500724051,139.3147735595703,1358075.6667106545,0.0
9659.01,1.0,0.0,0.0,4773.349500724051,139.3147735595703,1378974.2758923257,0.0
9365.0,1.0,0.0,0.0,4773.349500724051,139.3147735595703,1350416.1404603494,0.0
9187.56,1.0,0.0,0.0,4773.349500724051,139.3147735595703,1309456.2038861,0.0
9310.0,1.0,0.0,0.0,4773.349500724051,139.3147735595703,1284736.1904656899,0.0
9002.2,1.0,0.0,0.0,4773.349500724051,139.3147735595703,1301793.8913403237,0.0
8400.0,1.0,0.0,0.0,4773.349500724051,139.3147735595703,1258912.804038688,0.0
8465.94,1.0,0.0,0.0,4773.349500724051,139.3147735595703,1175017.4474011147,0.0
8679.71,1.0,0.0,0.0,4773.349500724051,139.3147735595703,1184203.8635696329,0.0
8663.34,1.0,0.0,0.0,4773.349500724051,139.3147735595703,1213985.182713462,0.0
8462.0,1.0,0.0,0.0,4773.349500724051,139.3147735595703,1211704.599870292,0.0
8330.0,-1.0,1.095157265663147,9113.53736295104,13886.88686367509,138.21961975097656,1183654.963361808,9.113537362951039
8041.46,1.0,1.0,8049.5014599999995,5837.385403675091,139.21961975097656,1165256.31938931,8.04950146
8239.81,1.0,0.0,0.0,5837.385403675091,139.21961975097656,1125366.388846363,0.0
8233.49,-1.0,1.6179537773132324,13308.084839724756,19145.470243399846,137.60166931152344,1152980.600423969,13.308084839724756
8526.98,1.0,2.0,17071.013959999997,2074.45628339985,139.60166931152344,1152087.438503135,17.07101396
8381.24,1.0,0.0,0.0,2074.45628339985,139.60166931152344,1192455.098469374,0.0
7977.11,1.0,0.0,0.0,2074.45628339985,139.60166931152344,1172109.5511839124,0.0
7501.95,0.0,0.0,0.0,2074.45628339985,139.60166931152344,1115692.3285650464,0.0
7501.95,0.0,0.0,0.0,2074.45628339985,139.60166931152344,1115692.3285650464,0.0
7575.01,1.0,0.0,0.0,2074.45628339985,139.60166931152344,1049359.199374983,0.0
7457.0,-1.0,0.6159234046936035,4588.347887971401,6662.804171371251,138.98574829101562,1059558.497334883,4.588347887971401
7333.96,1.0,0.0,0.0,6662.804171371251,138.98574829101562,1043079.5291774748,0.0
7338.99,1.0,0.0,0.0,6662.804171371251,138.98574829101562,1025978.7227077482,0.0
7099.0,1.0,0.0,0.0,6662.804171371251,138.98574829101562,1026677.821021652,0.0
7461.29,1.0,0.0,0.0,6662.804171371251,138.98574829101562,993322.6312892912,0.0
7375.96,-1.0,4.375911235809326,32244.269692641275,38907.07386401253,134.60983276367188,1043675.7780376433,32.244269692641275
7485.01,-1.0,9.294246673583984,69497.96176494862,108405.03562896114,125.31558227539062,1031783.8159355457,69.49796176494861
7521.01,-1.0,0.6736463308334351,5061.434289870912,113466.46991883205,124.64193725585938,1046393.4221160827,5.061434289870912
7640.03,1.0,4.066622257232666,31100.185159969205,82366.28475886285,128.70855712890625,1050899.726439523,31.100185159969207
7714.26,1.0,8.64206314086914,66733.78912708626,15632.49563177659,137.35061645507812,1065703.5224804205,66.73378912708627
7487.0,1.0,2.0,14988.973999999998,643.5216317765917,139.35061645507812,1075190.8621265276,14.988973999999999
7625.0,1.0,0.0,0.0,643.5216317765917,139.35061645507812,1043961.5870309465,0.0
7658.84,1.0,0.0,0.0,643.5216317765917,139.35061645507812,1063191.9721017473,0.0
7691.08,1.0,0.0,0.0,643.5216317765917,139.35061645507812,1067907.5969625872,0.0
7603.44,1.0,0.0,0.0,643.5216317765917,139.35061645507812,1072400.2608370988,0.0
7491.73,-1.0,4.74495792388916,35512.39568351099,36155.91731528759,134.60565185546875,1060187.5728109758,35.512395683510995
6764.99,-1.0,9.272523880004883,62665.80279167124,98821.72010695882,125.3331298828125,1044585.1174904584,62.66580279167124
6872.0,-1.0,3.9377999305725098,27033.500561771394,125855.22066873021,121.39533233642578,946699.0904328865,27.033500561771394
6530.0,-1.0,4.444428443908691,28993.09562098503,154848.31628971524,116.9509048461914,960083.9444846482,28.99309562098503
6292.78,1.0,6.177557945251465,38912.88709980623,115935.42918990902,123.12846374511719,918537.7249353451,38.91288709980623
6635.98,1.0,5.253244400024414,34895.28519844768,81040.14399146134,128.3817138671875,890755.7632759075,34.89528519844768
6388.9,-1.0,8.653082847595215,55228.39732399607,136268.5413154574,119.72863006591797,932978.6295798402,55.22839732399607
6483.98,1.0,4.727215766906738,30681.823660796257,105586.71765466114,124.45584869384766,901202.7859436007,30.68182366079626
6449.61,1.0,9.372297286987305,60508.1099674313,45078.60768722984,133.82814025878906,912555.9514685954,60.5081099674313
6712.46,1.0,6.0,40315.034759999995,4763.572927229849,139.82814025878906,908217.9193817184,40.315034759999996
6741.21,1.0,0.0,0.0,4763.572927229849,139.82814025878906,943354.371288741,0.0
6761.51,1.0,0.0,0.0,4763.572927229849,139.82814025878906,947374.4303211812,0.0
6718.84,1.0,0.0,0.0,4763.572927229849,139.82814025878906,950212.9415684347,0.0
6045.0,1.0,0.0,0.0,4763.572927229849,139.82814025878906,944246.4748235921,0.0
6149.98,1.0,0.0,0.0,4763.572927229849,139.82814025878906,850024.6807916097,0.0
6136.97,0.0,0.0,0.0,4763.572927229849,139.82814025878906,864703.8389559773,0.0
6136.97,0.0,0.0,0.0,4763.572927229849,139.82814025878906,864703.8389559773,0.0
6252.0,1.0,0.0,0.0,4763.572927229849,139.82814025878906,862884.6748512106,0.0
6070.78,-1.0,6.785737037658691,41153.521976784155,45917.094904014004,133.0424041748047,878969.105825179,41.153521976784155
6133.73,1.0,5.672001838684082,34825.318365829706,11091.776538184298,138.7144012451172,853588.2613203347,34.82531836582971
5853.98,1.0,1.0,5859.8339799999985,5231.9425581843,139.7144012451172,861928.4608873968,5.8598339799999986
6197.92,1.0,0.0,0.0,5231.9425581843,139.7144012451172,823117.2531590753,0.0
6390.07,1.0,0.0,0.0,5231.9425581843,139.7144012451172,871170.624323321,0.0
6356.81,1.0,0.0,0.0,5231.9425581843,139.7144012451172,898016.7465225703,0.0
6615.29,-1.0,5.786812782287598,38243.163285808776,43475.10584399308,133.92758178710938,893369.8455371577,38.24316328580878
6513.86,1.0,5.277853012084961,34413.574816921035,9061.531027072044,139.20542907714844,929444.8983644398,34.413574816921034
6586.98,1.0,1.0,6593.566979999999,2467.964047072045,140.20542907714844,915826.207275546,6.5935669799999985
6529.2,1.0,0.0,0.0,2467.964047072045,140.20542907714844,925998.3212696671,0.0
6609.78,1.0,0.0,0.0,2467.964047072045,140.20542907714844,917897.2515775895,0.0
6756.98,1.0,0.0,0.0,2467.964047072045,140.20542907714844,929195.0050526261,0.0
6712.1,1.0,0.0,0.0,2467.964047072045,140.20542907714844,949833.2442127824,0.0
6662.12,1.0,0.0,0.0,2467.964047072045,140.20542907714844,943540.8245558001,0.0
6296.91,-1.0,6.524765491485596,41044.77520991957,43512.73925699162,133.6806640625,936533.3572105241,41.04477520991957
6378.07,1.0,4.936437606811523,31516.429551483245,11996.309705508374,138.61709594726562,885287.8495987885,31.516429551483245
6250.57,1.0,1.0,6256.820569999999,5739.4891355083755,139.61709594726562,896105.8508538848,6.2568205699999995
6214.57,0.0,0.0,0.0,5739.4891355083755,139.61709594726562,878425.9205506084,0.0
6214.57,0.0,0.0,0.0,5739.4891355083755,139.61709594726562,878425.9205506084,0.0
6251.99,1.0,0.0,0.0,5739.4891355083755,139.61709594726562,873399.7050965069,0.0
6353.01,1.0,0.0,0.0,5739.4891355083755,139.61709594726562,878624.1768268537,0.0
6723.35,-1.0,3.272576332092285,21980.673406290294,27720.16254179867,136.34451293945312,892728.2958594464,21.980673406290293
7317.44,1.0,3.0,21974.272319999996,5745.890221798672,139.34451293945312,944412.0436132709,21.974272319999997
7381.9,0.0,0.0,0.0,5745.890221798672,139.34451293945312,1025391.0029854705,0.0
7381.9,0.0,0.0,0.0,5745.890221798672,139.34451293945312,1025391.0029854705,0.0
7466.21,1.0,0.0,0.0,5745.890221798672,139.34451293945312,1034373.1502895476,0.0
7337.53,1.0,0.0,0.0,5745.890221798672,139.34451293945312,1046121.286175473,0.0
7398.78,1.0,0.0,0.0,5745.890221798672,139.34451293945312,1028190.4342504242,0.0
7394.79,1.0,0.0,0.0,5745.890221798672,139.34451293945312,1036725.2856679657,0.0
7721.01,1.0,0.0,0.0,5745.890221798672,139.34451293945312,1036169.3010613372,0.0
8397.24,1.0,0.0,0.0,5745.890221798672,139.34451293945312,1081626.2680724456,0.0
8175.64,-1.0,5.775842666625977,47173.989128635025,52919.87935043369,133.56866455078125,1175855.2080574918,47.17398912863503
7920.0,1.0,3.4444570541381836,27307.379968643185,25612.49938179051,137.01312255859375,1144929.1959983828,27.307379968643186
8188.57,1.0,3.0,24590.275709999998,1022.2236717905107,140.01312255859375,1110756.430045853,24.59027571
8225.04,1.0,0.0,0.0,1022.2236717905107,140.01312255859375,1147529.4786614145,0.0
8211.0,1.0,0.0,0.0,1022.2236717905107,140.01312255859375,1152635.7572411266,0.0
8173.92,1.0,0.0,0.0,1022.2236717905107,140.01312255859375,1150669.9730004037,0.0
7730.93,1.0,0.0,0.0,1022.2236717905107,140.01312255859375,1145478.286415931,0.0
7604.58,1.0,0.0,0.0,1022.2236717905107,140.01312255859375,1083453.8732536996,0.0
7525.71,1.0,0.0,0.0,1022.2236717905107,140.01312255859375,1065763.2152184213,0.0
7418.78,1.0,0.0,0.0,1022.2236717905107,140.01312255859375,1054720.380242225,0.0
7009.84,1.0,0.0,0.0,1022.2236717905107,140.01312255859375,1039748.7770470347,0.0
7024.19,1.0,0.0,0.0,1022.2236717905107,140.01312255859375,982491.8107079234,0.0
6934.82,1.0,0.0,0.0,1022.2236717905107,140.01312255859375,984500.9990166392,0.0
6720.06,1.0,0.0,0.0,1022.2236717905107,140.01312255859375,971988.0262535777,0.0
6285.0,-1.0,4.0747270584106445,25584.04990254879,26606.273574339302,135.9384002685547,941918.8080528941,25.58404990254879
6529.79,1.0,4.0,26145.27916,460.99441433930406,139.9384002685547,880979.1192622056,26.145279159999998
6144.01,1.0,0.0,0.0,460.99441433930406,139.9384002685547,914229.3611039451,0.0
6232.35,1.0,0.0,0.0,460.99441433930406,139.9384002685547,860243.925048342,0.0
6308.33,1.0,0.0,0.0,460.99441433930406,139.9384002685547,872606.0833280662,0.0
6246.35,1.0,0.0,0.0,460.99441433930406,139.9384002685547,883238.6029804709,0.0
6188.08,1.0,0.0,0.0,460.99441433930406,139.9384002685547,874565.2209318259,0.0
6267.16,-1.0,3.5535216331481934,22248.21814976263,22709.212564101934,136.38487243652344,866411.0103481772,22.24821814976263
6311.75,1.0,3.0,18954.18525,3755.027314101935,139.38487243652344,877455.0297033841,18.95418525
6584.49,1.0,0.0,0.0,3755.027314101935,139.38487243652344,883517.4959153287,0.0
6387.96,1.0,0.0,0.0,3755.027314101935,139.38487243652344,921533.3260236661,0.0
6477.53,1.0,0.0,0.0,3755.027314101935,139.38487243652344,894140.0170437162,0.0
6254.84,0.0,0.0,0.0,3755.027314101935,139.38487243652344,906624.7200678556,0.0
6254.84,0.0,0.0,0.0,3755.027314101935,139.38487243652344,906624.7200678556,0.0
6480.0,-1.0,7.018669128417969,45435.49497619629,49190.52229029823,132.3662109375,875585.1028249662,45.435494976196296
6360.89,1.0,7.0,44570.75623,4619.766060298229,139.3662109375,906923.5691652982,44.57075623
6525.01,-1.0,8.29103946685791,54045.01631621089,58664.782376509116,131.07516479492188,891112.9035505326,54.04501631621089
6681.64,-1.0,6.414657115936279,42817.56914255236,101482.35151906149,124.66050720214844,913931.5434150223,42.817569142552365
6733.64,-1.0,1.270688772201538,8547.804383303119,110030.15590236461,123.38981628417969,934418.9828612246,8.547804383303118
6700.0,1.0,4.68228816986084,31402.70206880569,78627.45383355892,128.0720977783203,940892.7584261684,31.40270206880569
6908.64,-1.0,4.392219543457031,30313.919363082277,108941.37319664119,123.67987823486328,936710.508948305,30.313919363082277
7076.11,1.0,3.421351909637451,24234.072323765966,84707.30087287522,127.10122680664062,963401.1271651471,24.234072323765968
7031.22,1.0,2.133432626724243,15015.634787829707,69691.66608504551,129.2346649169922,984089.562891613,15.015634787829708
6984.84,-1.0,2.6188480854034424,18273.942625988533,87965.60871103404,126.61581420898438,978369.0267426994,18.273942625988532
7011.21,1.0,7.4583282470703125,52344.19749473098,35621.411216303066,134.0741424560547,972356.8124305165,52.34419749473098
7200.01,1.0,2.7376580238342285,19730.876313334866,15890.5349029682,136.81179809570312,975643.3795456183,19.730876313334868
7302.01,-1.0,1.6405922174453735,11967.641156930584,27858.176059898782,135.17120361328125,1000936.8493100117,11.967641156930585
7263.02,1.0,0.9343242645263672,6792.801835560036,21065.374224338746,136.10552978515625,1014879.6565561147,6.792801835560036
7359.06,1.0,2.0,14732.838119999999,6332.5361043387475,138.10552978515625,1009602.5591645244,14.732838119999998
6700.0,-1.0,7.962103843688965,53292.74965696335,59625.2857613021,130.1434326171875,1022659.4161250907,53.29274965696335
6516.01,1.0,9.0,58702.73409,922.5516713020988,139.1434326171875,931586.2842964584,58.70273409
6395.54,1.0,0.0,0.0,922.5516713020988,139.1434326171875,907582.550039222,0.0
6185.05,-1.0,2.192352294921875,13546.248753144837,14468.800424446936,136.95108032226562,890819.9407118293,13.546248753144837
6250.81,1.0,2.0,12514.12162,1954.6788044469358,138.95108032226562,861518.079771676,12.514121620000001
6312.0,1.0,0.0,0.0,1954.6788044469358,138.95108032226562,870511.4811936682,0.0
6294.91,1.0,0.0,0.0,1954.6788044469358,138.95108032226562,879013.8977985876,0.0
6338.62,1.0,0.0,0.0,1954.6788044469358,138.95108032226562,876639.22383588,0.0
6487.38,1.0,0.0,0.0,1954.6788044469358,138.95108032226562,882712.7755567663,0.0
6476.63,1.0,0.0,0.0,1954.6788044469358,138.95108032226562,903383.1382655065,0.0
6514.96,1.0,0.0,0.0,1954.6788044469358,138.95108032226562,901889.4141520421,0.0
6505.0,1.0,0.0,0.0,1954.6788044469358,138.95108032226562,907215.4090607946,0.0
6248.69,1.0,0.0,0.0,1954.6788044469358,138.95108032226562,905831.4563007848,0.0
6336.45,1.0,0.0,0.0,1954.6788044469358,138.95108032226562,870216.9049033849,0.0
6391.89,1.0,0.0,0.0,1954.6788044469358,138.95108032226562,882411.2517124669,0.0
6492.0,1.0,0.0,0.0,1954.6788044469358,138.95108032226562,890114.6996055334,0.0
6759.02,1.0,0.0,0.0,1954.6788044469358,138.95108032226562,904025.0922565954,0.0
6723.05,1.0,0.0,0.0,1954.6788044469358,138.95108032226562,941127.8097242469,0.0
6708.0,0.0,0.0,0.0,1954.6788044469358,138.95108032226562,936129.7393650549,0.0
6708.0,0.0,0.0,0.0,1954.6788044469358,138.95108032226562,936129.7393650549,0.0
6581.39,1.0,0.0,0.0,1954.6788044469358,138.95108032226562,934038.5256062048,0.0
6447.54,1.0,0.0,0.0,1954.6788044469358,138.95108032226562,916445.9293266027,0.0
6465.12,1.0,0.0,0.0,1954.6788044469358,138.95108032226562,897847.3272254674,0.0
6689.13,1.0,0.0,0.0,1954.6788044469358,138.95108032226562,900290.0872175329,0.0
6634.58,1.0,0.0,0.0,1954.6788044469358,138.95108032226562,931416.5187205236,0.0
6596.38,-1.0,1.907942295074463,12572.926883986904,14527.60568843384,137.0431365966797,923836.737288944,12.572926883986904
6626.57,-1.0,6.935434341430664,45912.1830027503,60439.78869118414,130.10769653320312,918516.2110720398,45.912183002750304
6611.61,-1.0,5.03903865814209,33282.84222417627,93722.63091536041,125.06865692138672,922607.5473072119,33.28284222417627
6525.79,1.0,6.14609956741333,40148.26325112626,53574.36766423415,131.21475219726562,920627.81370337,40.14826325112626
6510.0,1.0,5.207328796386719,33933.61017494201,19640.75748929214,136.42208862304688,909854.2854056282,33.93361017494201
6593.79,1.0,2.0,13200.767579999998,6439.989909292142,138.42208862304688,907748.5544253273,13.200767579999999
6635.65,1.0,0.0,0.0,6439.989909292142,138.42208862304688,919166.1736510524,0.0
6594.27,-1.0,3.839770555496216,25295.16329721104,31735.15320650318,134.5823211669922,924960.5222808132,25.29516329721104
6615.26,1.0,4.0,26487.50104,5247.65216650318,138.5823211669922,919207.3162083648,26.48750104
6673.01,1.0,0.0,0.0,5247.65216650318,138.5823211669922,922005.73808966,0.0
6656.61,0.0,0.0,0.0,5247.65216650318,138.5823211669922,930008.8671370537,0.0
6656.61,0.0,0.0,0.0,5247.65216650318,138.5823211669922,930008.8671370537,0.0
6631.0,-1.0,2.6578478813171387,17606.56511171293,22854.21727821611,135.92446899414062,927736.1170699149,17.606565111712932
6252.68,1.0,2.4428534507751465,15289.655295507335,7564.561982708776,138.36732482910156,924169.3711783626,15.289655295507336
6298.01,1.0,1.0,6304.30801,1260.253972708776,139.36732482910156,872731.1665951356,6.30430801
6332.93,1.0,0.0,0.0,1260.253972708776,139.36732482910156,878997.0594196388,0.0
6339.34,1.0,0.0,0.0,1260.253972708776,139.36732482910156,883863.766402671,0.0
6752.5,1.0,0.0,0.0,1260.253972708776,139.36732482910156,884757.1109548255,0.0
6759.27,1.0,0.0,0.0,1260.253972708776,139.36732482910156,942338.1148812171,0.0
6740.89,1.0,0.0,0.0,1260.253972708776,139.36732482910156,943281.6316703102,0.0
6618.96,1.0,0.0,0.0,1260.253972708776,139.36732482910156,940720.0602399514,0.0
6528.88,1.0,0.0,0.0,1260.253972708776,139.36732482910156,923727.0023235389,0.0
6588.4,1.0,0.0,0.0,1260.253972708776,139.36732482910156,911172.7937029335,0.0
6590.11,1.0,0.0,0.0,1260.253972708776,139.36732482910156,919467.9368767615,0.0
6581.2,1.0,0.0,0.0,1260.253972708776,139.36732482910156,919706.2550022192,0.0
6553.51,1.0,0.0,0.0,1260.253972708776,139.36732482910156,918464.492137992,0.0
6565.5,1.0,0.0,0.0,1260.253972708776,139.36732482910156,914605.4109134743,0.0
6528.09,1.0,0.0,0.0,1260.253972708776,139.36732482910156,916276.4251381751,0.0
6538.63,-1.0,1.1552613973617554,7546.273003800863,8806.526976509638,138.21206665039062,911062.6935163185,7.546273003800863
6505.6,-1.0,1.0564154386520386,6865.743661417007,15672.270637926646,137.15565490722656,912524.0923387533,6.8657436614170075
6489.93,1.0,2.0,12992.83986,2679.4307779266455,139.15565490722656,907952.0992023798,12.99283986
6344.5,1.0,0.0,0.0,2679.4307779266455,139.15565490722656,905789.8902299836,0.0
6330.87,1.0,0.0,0.0,2679.4307779266455,139.15565490722656,885552.4833368256,0.0
6371.93,1.0,0.0,0.0,2679.4307779266455,139.15565490722656,883655.7917604401,0.0
6410.0,1.0,0.0,0.0,2679.4307779266455,139.15565490722656,889369.5229509309,0.0
6433.98,1.0,0.0,0.0,2679.4307779266455,139.15565490722656,894667.178733249,0.0
6387.09,1.0,0.0,0.0,2679.4307779266455,139.15565490722656,898004.1313379242,0.0
6485.85,1.0,0.0,0.0,2679.4307779266455,139.15565490722656,891479.1226793245,0.0
6468.99,1.0,0.0,0.0,2679.4307779266455,139.15565490722656,905222.1351579621,0.0
6519.11,1.0,0.0,0.0,2679.4307779266455,139.15565490722656,902875.9708162262,0.0
6578.46,1.0,0.0,0.0,2679.4307779266455,139.15565490722656,909850.4522401764,0.0
6479.84,1.0,0.0,0.0,2679.4307779266455,139.15565490722656,918109.3403589204,0.0
6419.99,1.0,0.0,0.0,2679.4307779266455,139.15565490722656,904385.8096719697,0.0
6433.05,1.0,0.0,0.0,2679.4307779266455,139.15565490722656,896057.3437257721,0.0
6449.81,1.0,0.0,0.0,2679.4307779266455,139.15565490722656,897874.7165788605,0.0
6453.07,1.0,0.0,0.0,2679.4307779266455,139.15565490722656,900206.9653551057,0.0
6457.66,1.0,0.0,0.0,2679.4307779266455,139.15565490722656,900660.6127901032,0.0
5922.41,1.0,0.0,0.0,2679.4307779266455,139.15565490722656,901299.3372461273,0.0
5753.4,1.0,0.0,0.0,2679.4307779266455,139.15565490722656,826816.2729570343,0.0
5655.94,1.0,0.0,0.0,2679.4307779266455,139.15565490722656,803297.575721164,0.0
5628.29,1.0,0.0,0.0,2679.4307779266455,139.15565490722656,789735.4655939057,0.0
5662.0,1.0,0.0,0.0,2679.4307779266455,139.15565490722656,785887.8117357208,0.0
4910.03,-1.0,1.9064944982528687,9351.584236075276,12031.015014001921,137.24916076660156,790578.7488626435,9.351584236075276
4558.86,-1.0,0.8287286758422852,3774.2799531392097,15805.294967141132,136.42042541503906,685928.5118528384,3.7742799531392097
4661.07,-1.0,2.7590882778167725,12847.44329548434,28652.73826262547,133.6613311767578,637726.9155747461,12.84744329548434
4370.0,1.0,6.0,26246.219999999998,2406.518262625472,139.6613311767578,651657.5591706759,26.246219999999997
4420.61,1.0,0.0,0.0,2406.518262625472,139.6613311767578,612726.5355050571,0.0
3932.44,1.0,0.0,0.0,2406.518262625472,139.6613311767578,619794.7954759127,0.0
4085.78,1.0,0.0,0.0,2406.518262625472,139.6613311767578,551616.323435355,0.0
3862.2,1.0,0.0,0.0,2406.518262625472,139.6613311767578,573031.991957999,0.0
3875.21,1.0,0.0,0.0,2406.518262625472,139.6613311767578,541806.5115334995,0.0
4264.85,1.0,0.0,0.0,2406.518262625472,139.6613311767578,543623.505452109,0.0
4295.84,1.0,0.0,0.0,2406.518262625472,139.6613311767578,598041.146531821,0.0
4041.32,1.0,0.0,0.0,2406.518262625472,139.6613311767578,602369.2511849888,0.0
4190.02,0.0,0.0,0.0,2406.518262625472,139.6613311767578,566822.6491738803,0.0
4190.02,0.0,0.0,0.0,2406.518262625472,139.6613311767578,566822.6491738803,0.0
4161.01,1.0,0.0,0.0,2406.518262625472,139.6613311767578,587590.2891198642,0.0
3884.01,1.0,0.0,0.0,2406.518262625472,139.6613311767578,583538.7139024265,0.0
3951.64,1.0,0.0,0.0,2406.518262625472,139.6613311767578,544852.5251664646,0.0
3769.84,1.0,0.0,0.0,2406.518262625472,139.6613311767578,554297.8209939486,0.0
3508.75,1.0,0.0,0.0,2406.518262625472,139.6613311767578,528907.3909860142,0.0
3403.55,1.0,0.0,0.0,2406.518262625472,139.6613311767578,492443.2140290745,0.0
3410.93,1.0,0.0,0.0,2406.518262625472,139.6613311767578,477750.84198927955,0.0
3545.37,1.0,0.0,0.0,2406.518262625472,139.6613311767578,478781.542613364,0.0
3432.88,1.0,0.0,0.0,2406.518262625472,139.6613311767578,497557.6119767673,0.0
3380.39,1.0,0.0,0.0,2406.518262625472,139.6613311767578,481847.1088326939,0.0
3445.0,1.0,0.0,0.0,2406.518262625472,139.6613311767578,474516.2855592258,0.0
3302.06,-1.0,0.7463157176971436,2461.9148995002506,4868.433162125722,138.91500854492188,483539.80416655616,2.4619148995002504
3224.17,1.0,1.0,3227.3941699999996,1641.0389921257229,139.91500854492188,463574.12627797044,3.2273941699999997
3211.72,1.0,0.0,0.0,1641.0389921257229,139.91500854492188,452750.8120924065,0.0
3228.67,1.0,0.0,0.0,1641.0389921257229,139.91500854492188,451008.87023602217,0.0
3509.08,-1.0,0.5305218696594238,1859.7820387021063,3500.8210308278294,139.38449096679688,453380.42963085865,1.8597820387021065
3652.98,1.0,0.0,0.0,3500.8210308278294,139.38449096679688,492612.1505925954,0.0
3662.22,-1.0,2.367866039276123,8662.974719991445,12163.795750819274,137.01663208007812,512669.57884271746,8.662974719991446
4049.62,1.0,3.0,12161.00886,2.786890819274049,140.01663208007812,513948.8460871229,12.16100886
3838.66,1.0,0.0,0.0,2.786890819274049,140.01663208007812,567016.9404949453,0.0
3948.91,1.0,0.0,0.0,2.786890819274049,140.01663208007812,537479.031791332,0.0
3929.71,1.0,0.0,0.0,2.786890819274049,140.01663208007812,552915.8654781606,0.0
4008.01,1.0,0.0,0.0,2.786890819274049,140.01663208007812,550227.5461422232,0.0
3745.79,1.0,0.0,0.0,2.786890819274049,140.01663208007812,561190.8484340933,0.0
3777.74,1.0,0.0,0.0,2.786890819274049,140.01663208007812,524475.6871700551,0.0
3567.91,1.0,0.0,0.0,2.786890819274049,140.01663208007812,528949.2185650136,0.0
3839.26,1.0,0.0,0.0,2.786890819274049,140.01663208007812,499569.5286556508,0.0
3695.32,1.0,0.0,0.0,2.786890819274049,140.01663208007812,537563.0417705801,0.0
3801.91,1.0,0.0,0.0,2.786890819274049,140.01663208007812,517409.0477489736,0.0
3702.9,1.0,0.0,0.0,2.786890819274049,140.01663208007812,532333.4205623891,0.0
3797.14,1.0,0.0,0.0,2.786890819274049,140.01663208007812,518470.37382014055,0.0
3858.56,1.0,0.0,0.0,2.786890819274049,140.01663208007812,531665.5412273671,0.0
3766.78,1.0,0.0,0.0,2.786890819274049,140.01663208007812,540265.3627697256,0.0
3792.01,1.0,0.0,0.0,2.786890819274049,140.01663208007812,527414.636277416,0.0
3770.96,1.0,0.0,0.0,2.786890819274049,140.01663208007812,530947.2559047964,0.0
3987.6,1.0,0.0,0.0,2.786890819274049,140.01663208007812,527999.9057995108,0.0
3975.45,1.0,0.0,0.0,2.786890819274049,140.01663208007812,558333.1089733389,0.0
3955.13,0.0,0.0,0.0,2.786890819274049,140.01663208007812,556631.9068935659,0.0
3955.13,0.0,0.0,0.0,2.786890819274049,140.01663208007812,556631.9068935659,0.0
3966.65,1.0,0.0,0.0,2.786890819274049,140.01663208007812,553786.7689296987,0.0
3585.88,1.0,0.0,0.0,2.786890819274049,140.01663208007812,555399.7605312612,0.0
3601.31,1.0,0.0,0.0,2.786890819274049,140.01663208007812,502085.62753412983,0.0
3583.13,1.0,0.0,0.0,2.786890819274049,140.01663208007812,504246.0841671254,0.0
3476.81,1.0,0.0,0.0,2.786890819274049,140.01663208007812,501700.5817959096,0.0
3626.09,1.0,0.0,0.0,2.786890819274049,140.01663208007812,486814.0134731557,0.0
3553.06,1.0,0.0,0.0,2.786890819274049,140.01663208007812,507715.69631006976,0.0
3591.84,1.0,0.0,0.0,2.786890819274049,140.01663208007812,497490.28166926163,0.0
3616.21,-1.0,1.3701486587524414,4949.790535985899,4952.577426805173,138.646484375,502920.1266613271,4.9497905359858985
3594.87,-1.0,4.91593599319458,17654.478673031543,22607.056099836715,133.7305450439453,506327.38068852393,17.654478673031544
3665.3,1.0,6.0,22013.7918,593.2642998367155,139.7305450439453,503350.9805619644,22.0137918
3539.28,1.0,0.0,0.0,593.2642998367155,139.7305450439453,512747.6310494095,0.0
3526.9,-1.0,6.493675231933594,22879.640632331084,23472.9049321678,133.23687744140625,495138.7877629715,22.879640632331085
3570.93,1.0,1.3181054592132568,4711.569189795863,18761.335742371935,134.5549774169922,493386.0479802635,4.711569189795863
3552.82,1.0,5.0,17781.8641,979.4716423719365,139.5549774169922,499247.7412500318,17.7818641
3569.62,1.0,0.0,0.0,979.4716423719365,139.5549774169922,496793.18650901015,0.0
3565.29,1.0,0.0,0.0,979.4716423719365,139.5549774169922,499137.7101296156,0.0
3565.25,1.0,0.0,0.0,979.4716423719365,139.5549774169922,498533.43707740004,0.0
